C0/date,C0/min,C0/max,C0/mean,C0/stDev,C0/sampleCount,C0/noDataCount,C0/median,C0/p10,C0/p90,C0/cloudCoveragePercent
2021-03-24T00:00:00.000Z,0.1111111119389534,0.8488211035728455,0.6068936334505898,0.12695294828582696,294,160,0.6033434867858887,0.4687254726886749,0.7674663662910461,0
2021-03-29T00:00:00.000Z,0.3413698673248291,0.7610241770744324,0.5631981959093862,0.09014523173045157,294,160,0.5733715295791626,0.44350960850715637,0.6784168481826782,0
2021-04-03T00:00:00.000Z,0.20708446204662323,0.8338028192520142,0.6628648559771368,0.13591388832256165,294,160,0.6769759654998779,0.4822622239589691,0.8172627091407776,0
2021-04-08T00:00:00.000Z,0.020560747012495995,0.2659507393836975,0.14637859924626878,0.05918307956781281,294,160,0.13808664679527283,0.0782967060804367,0.23575042188167572,100
2021-04-13T00:00:00.000Z,0.13513512909412384,0.8602688312530518,0.6745455356231377,0.14438448138366508,294,160,0.6996821761131287,0.4975845515727997,0.8413068652153015,0
2021-04-18T00:00:00.000Z,0.06604572385549545,0.299539178609848,0.14527006269390902,0.05971166419659872,294,160,0.13458755612373352,0.07943925261497498,0.2294853925704956,100
2021-04-23T00:00:00.000Z,0.09929411858320236,0.5943877696990967,0.27294095005117236,0.12661426268412138,294,160,0.25896281003952026,0.12606729567050934,0.43503516912460327,100
2021-04-28T00:00:00.000Z,0.06941838562488556,0.8889057040214539,0.5286195389926432,0.26861089548680783,294,160,0.6072623133659363,0.1173674613237381,0.8329070806503296,55.22388059701494
2021-05-03T00:00:00.000Z,-0.03207698464393616,0.09787886589765549,0.014433568631083386,0.02998144253821324,294,160,0.00888373889029026,-0.014970059506595135,0.06149584427475929,100
2021-05-08T00:00:00.000Z,0.3673088848590851,0.9111340045928955,0.7350970299831077,0.1455357200994329,294,160,0.7740313410758972,0.5338055491447449,0.9020766019821167,0
2021-05-13T00:00:00.000Z,-0.02259887009859085,0.012802275829017162,-0.005720088337443826,0.005994987710445167,294,160,-0.004810262005776167,-0.0133843207731843,0.0014430014416575432,100
2021-05-18T00:00:00.000Z,-0.011096992529928684,0.08029801398515701,0.01906929036883426,0.02213811095895938,294,160,0.01149425283074379,-0.0019114611204713583,0.05582248792052269,100
2021-05-23T00:00:00.000Z,-0.03586399555206299,0,-0.020991457245701846,0.007627741179778989,294,160,-0.0218722652643919,-0.029906542971730232,-0.009940357878804207,100
2021-05-28T00:00:00.000Z,0.16748423874378204,0.6965811848640442,0.4509123340249062,0.15404467394875287,294,160,0.4853503108024597,0.23101907968521118,0.6368375420570374,100
2021-06-02T00:00:00.000Z,0.19476981461048126,0.8596287965774536,0.6133195460954707,0.15557593652633994,294,160,0.6557798385620117,0.3960784375667572,0.8249337077140808,0
2021-06-07T00:00:00.000Z,0.03133617341518402,0.5441959500312805,0.17903989928760636,0.1187589745913958,294,160,0.1482352912425995,0.05566029995679855,0.3526248335838318,100
2021-06-12T00:00:00.000Z,-0.03027919866144657,-0.016595909371972084,-0.02398430282222246,0.0028139596059050197,294,160,-0.023893458768725395,-0.027694610878825188,-0.02066420577466488,100
2021-06-17T00:00:00.000Z,-0.05263157933950424,-0.027739882469177246,-0.04007094446569679,0.005313742184168353,294,160,-0.040102388709783554,-0.046721313148736954,-0.033376678824424744,100
2021-06-22T00:00:00.000Z,-0.057986482977867126,-0.016738031059503555,-0.03468552882324405,0.009202913937557643,294,160,-0.03419400006532669,-0.04927975684404373,-0.02309197559952736,100
2021-06-27T00:00:00.000Z,-0.06765162944793701,-0.03844745457172394,-0.046889681786076345,0.0037201572963704885,294,160,-0.04631344974040985,-0.051395006477832794,-0.0431256927549839,100
2021-07-02T00:00:00.000Z,-0.061806656420230865,-0.03999999910593033,-0.047927834037969345,0.003884968049562825,294,160,-0.04755145311355591,-0.05229540914297104,-0.04314544051885605,100
2021-07-07T00:00:00.000Z,-0.04626927897334099,-0.027888447046279907,-0.03608166782268836,0.0036252427231395464,294,160,-0.03592017665505409,-0.04100418463349342,-0.031670283526182175,100
2021-07-12T00:00:00.000Z,0.06418422609567642,0.23632323741912842,0.1370003001569812,0.03040961988215667,294,160,0.13758723437786102,0.10098302364349365,0.1720881462097168,100
2021-07-17T00:00:00.000Z,-0.04768786206841469,-0.035939235240221024,-0.04234014837933121,0.002679333691171812,294,160,-0.042335767298936844,-0.045699890702962875,-0.03889494761824608,100
2021-07-22T00:00:00.000Z,0.053710028529167175,0.8283452987670898,0.38318094889174653,0.24556054965798846,294,160,0.30956724286079407,0.1008695662021637,0.7163841724395752,99.25373134328358
2021-07-27T00:00:00.000Z,-0.009018567390739918,0.03181682899594307,0.0027463840535292827,0.008209782687370921,294,160,0,-0.005364806856960058,0.016412323340773582,100
2021-08-01T00:00:00.000Z,0.24376367032527924,0.49636098742485046,0.3410939200600581,0.060845929328952504,294,160,0.33036378026008606,0.2738436460494995,0.4414268434047699,79.85074626865672
2021-08-06T00:00:00.000Z,-0.029863480478525162,-0.015844274312257767,-0.022117244482818824,0.0028452513547987737,294,160,-0.02214650809764862,-0.02550799772143364,-0.018333332613110542,100
2021-08-11T00:00:00.000Z,-0.03271375596523285,-0.018647165969014168,-0.026243178827215496,0.002500766603767394,294,160,-0.026335040107369423,-0.02920517511665821,-0.02292371354997158,100
2021-08-16T00:00:00.000Z,-0.032721467316150665,0.0003575259179342538,-0.017216143829690698,0.0074759389180705585,294,160,-0.017695635557174683,-0.026223091408610344,-0.007037297822535038,100
2021-08-21T00:00:00.000Z,0.15608741343021393,0.8574197888374329,0.6556306235603433,0.1435875790021058,294,160,0.6805304288864136,0.46344271302223206,0.8329444527626038,0
2021-08-26T00:00:00.000Z,-0.026923077180981636,0.0075930142775177956,-0.012687161687323685,0.0076378589879960825,294,160,-0.012898330576717854,-0.02153846062719822,-0.0023255813866853714,100
2021-08-31T00:00:00.000Z,-0.029263369739055634,0.018554063513875008,-0.012925896450656522,0.011168364183124843,294,160,-0.016059957444667816,-0.025157231837511063,0.004694835748523474,100
2021-09-05T00:00:00.000Z,-0.007759958505630493,0.013785789720714092,0.0013304324768511442,0.003493289563955436,294,160,0.0010582010727375746,-0.0030895983800292015,0.005949161481112242,100
2021-09-10T00:00:00.000Z,-0.022747157141566277,-0.005319148767739534,-0.01399957975581177,0.0030789959689200524,294,160,-0.014096916653215885,-0.017218543216586113,-0.010554090142250061,100
2021-09-15T00:00:00.000Z,-0.023701002821326256,0.002912621246650815,-0.01348601476855771,0.004086669181675535,294,160,-0.013557737693190575,-0.017931034788489342,-0.008076009340584278,100
2021-09-20T00:00:00.000Z,-0.008564231917262077,0.0412517786026001,0.016062974663965626,0.011341461794061512,294,160,0.015838339924812317,0.002488800324499607,0.0329289436340332,100
2021-09-25T00:00:00.000Z,0.2733308672904968,0.5151515007019043,0.3453642579156959,0.04454811947523144,294,160,0.33870968222618103,0.2957127094268799,0.39833712577819824,11.194029850746269
2021-09-30T00:00:00.000Z,0.056590259075164795,0.13336209952831268,0.07943695655732017,0.01744267893670326,294,160,0.07430683821439743,0.062455642968416214,0.10502283275127411,100
2021-10-05T00:00:00.000Z,0.16744914650917053,0.8205511569976807,0.5887632845942659,0.14060513163065638,294,160,0.5839217901229858,0.4308755695819855,0.7847720384597778,0
2021-10-10T00:00:00.000Z,0.21749696135520935,0.658900260925293,0.4548628603789343,0.09401481297845378,294,160,0.4473118185997009,0.3520796597003937,0.5967302322387695,2.238805970149254
2021-10-15T00:00:00.000Z,0.013684210367500782,0.18014360964298248,0.04650340943750165,0.030086490756619344,294,160,0.036928486078977585,0.02090926468372345,0.09240923821926117,100
2021-10-20T00:00:00.000Z,-0.0070460704155266285,0.011406844481825829,0.001760297628647801,0.0029766630401102203,294,160,0.0016224986175075173,-0.0010940919164568186,0.0059685297310352325,100
2021-10-25T00:00:00.000Z,0.1672256886959076,0.6407832503318787,0.3524986271982764,0.11681356870810355,294,160,0.31677019596099854,0.22791191935539246,0.5317115783691406,100
2021-10-30T00:00:00.000Z,-0.006235011853277683,0.47991544008255005,0.07844778039312833,0.10126951528271051,294,160,0.04119601473212242,0.0012886597542092204,0.20772531628608704,100
2021-11-04T00:00:00.000Z,0.17049340903759003,0.883891224861145,0.6855275107186231,0.1468361584500505,294,160,0.702957808971405,0.5078533887863159,0.8693193197250366,0
2021-11-09T00:00:00.000Z,0.2386176586151123,0.894909679889679,0.6853030510802766,0.15084680279811227,294,160,0.7007174491882324,0.4787701368331909,0.8753750324249268,0
2021-11-14T00:00:00.000Z,0.3878605365753174,0.8351728916168213,0.6217998662101691,0.12578362539022725,294,160,0.6413216590881348,0.42599743604660034,0.7890967130661011,0
2021-11-19T00:00:00.000Z,0.15573769807815552,0.9055232405662537,0.715509798766962,0.15091258291360962,294,160,0.7413622736930847,0.528267502784729,0.8849104642868042,0
2021-11-24T00:00:00.000Z,0.11305361241102219,0.9001474380493164,0.7236185589277035,0.14833463105203928,294,160,0.7508935928344727,0.5583168864250183,0.8847804069519043,0
2021-11-29T00:00:00.000Z,-0.12574850022792816,0.01413427572697401,-0.051176876001061744,0.02608265705195389,294,160,-0.048052605241537094,-0.08581990748643875,-0.018410852178931236,100
2021-12-04T00:00:00.000Z,-0.0600590743124485,-0.023672884330153465,-0.03663260687087011,0.006877065190505086,294,160,-0.036226414144039154,-0.044609665870666504,-0.029666254296898842,100
2021-12-09T00:00:00.000Z,0.004364089574664831,0.3797059953212738,0.08790307346759225,0.07790119760067446,294,160,0.056263506412506104,0.02083333395421505,0.21139544248580933,100
2021-12-14T00:00:00.000Z,0.023378582671284676,0.08752327412366867,0.050944519354336304,0.017404954087004043,294,160,0.045257773250341415,0.030280090868473053,0.07569386065006256,100
2021-12-19T00:00:00.000Z,0.12236286699771881,0.9077901244163513,0.738642080061471,0.14782449416803436,294,160,0.7814661264419556,0.5561681389808655,0.8780952095985413,0
2021-12-24T00:00:00.000Z,0.33224087953567505,0.729779839515686,0.5438941392435956,0.08207913547227762,294,160,0.5257516503334045,0.45328718423843384,0.6627451181411743,0
2021-12-29T00:00:00.000Z,0.22815249860286713,0.8852424025535583,0.7247933261652487,0.13309477377104204,294,160,0.7598937749862671,0.575914740562439,0.8639175295829773,0
2022-01-03T00:00:00.000Z,0.10798409581184387,0.9124335646629333,0.7487882127735155,0.15097828691080706,294,160,0.7867067456245422,0.5549389719963074,0.9005387425422668,0
2022-01-08T00:00:00.000Z,0.1757887899875641,0.9019242525100708,0.7313323121017485,0.1453678228431202,294,160,0.7644749879837036,0.5575221180915833,0.8891241550445557,0
2022-01-13T00:00:00.000Z,0.1733582317829132,0.9063615202903748,0.7309378877059739,0.1477697265671395,294,160,0.7627321481704712,0.534424364566803,0.8957960605621338,0
2022-01-18T00:00:00.000Z,0.02972080372273922,0.03915662690997124,0.03409521245578334,0.0019222020547104066,294,160,0.03423423320055008,0.031674209982156754,0.036724865436553955,100
2022-01-23T00:00:00.000Z,0.26124075055122375,0.8126941919326782,0.6351758477403159,0.11686801959663315,294,160,0.6528832912445068,0.47972771525382996,0.7921680212020874,0
2022-01-28T00:00:00.000Z,0.2549707591533661,0.8800176382064819,0.6908279730757672,0.14310427285318483,294,160,0.7093311548233032,0.504748523235321,0.8605045676231384,0
2022-02-02T00:00:00.000Z,0.17231222987174988,0.8364779949188232,0.6297834090777299,0.14561229816535498,294,160,0.6548740267753601,0.4337274432182312,0.8130916357040405,0
2022-02-07T00:00:00.000Z,0.09852039068937302,0.7512876987457275,0.4272048204803644,0.19502482705221233,294,160,0.4266805946826935,0.1675105094909668,0.7071531414985657,50.746268656716396
2022-02-12T00:00:00.000Z,0.1304347813129425,0.7084249258041382,0.40582302646405666,0.13352105279347157,294,160,0.4140934348106384,0.19671383500099182,0.5615866184234619,42.537313432835795
2022-02-17T00:00:00.000Z,0.18104906380176544,0.8561601042747498,0.6351617113200585,0.15657016921796738,294,160,0.6517590880393982,0.4304477572441101,0.8422661423683167,0
2022-02-22T00:00:00.000Z,0.09400998055934906,0.29681527614593506,0.1769836875818559,0.052222236175147395,294,160,0.1731843501329422,0.11487918347120285,0.25072717666625977,100
2022-02-27T00:00:00.000Z,0.16618835926055908,0.8955572843551636,0.644485417364249,0.17584103731800707,294,160,0.6512616872787476,0.4001947343349457,0.8768101334571838,0
2022-03-04T00:00:00.000Z,0.2731059491634369,0.8611946702003479,0.6108412942779597,0.16163523410450442,294,160,0.5996677875518799,0.41793182492256165,0.8388704061508179,0
2022-03-09T00:00:00.000Z,0.18252544105052948,0.8435137867927551,0.5752476211359251,0.15139867453248487,294,160,0.5497113466262817,0.4033254086971283,0.7919876575469971,0
2022-03-14T00:00:00.000Z,0.09685328602790833,0.40392622351646423,0.2309552011872405,0.08362833271402587,294,160,0.236408069729805,0.11225806176662445,0.3313720226287842,91.04477611940297
2022-03-19T00:00:00.000Z,0.1907847374677658,0.8370711207389832,0.5364188193830091,0.16159357784583867,294,160,0.5109792351722717,0.33012819290161133,0.7720606923103333,0
2022-03-24T00:00:00.000Z,0.18380743265151978,0.7854966521263123,0.4760152092620508,0.12068315516143317,294,160,0.4650682210922241,0.3366672098636627,0.6672504544258118,46.26865671641791
2022-03-29T00:00:00.000Z,-0.0279720276594162,0.10284464061260223,-0.003791578935455779,0.020428915701897084,294,160,-0.008810572326183319,-0.02093718759715557,0.013599777594208717,100
2022-04-03T00:00:00.000Z,0.09981516003608704,0.805698573589325,0.5827725188278439,0.1454762860743338,294,160,0.5773913264274597,0.41314131021499634,0.7795446515083313,0
2022-04-08T00:00:00.000Z,0.08160587400197983,0.8790161609649658,0.6278519284035733,0.17499369787101207,294,160,0.6208476424217224,0.4276485741138458,0.8596564531326294,0
2022-04-13T00:00:00.000Z,0.22216913104057312,0.559969425201416,0.3936892191865551,0.08206514648230362,294,160,0.3782656490802765,0.30374330282211304,0.5357791781425476,2.985074626865673
2022-04-18T00:00:00.000Z,-0.006329114083200693,0.05150846391916275,0.005639225456719424,0.009371360913764212,294,160,0.0029832934960722923,-0.0026666666381061077,0.015234612859785557,100
2022-04-23T00:00:00.000Z,-0.041584160178899765,0.006375674158334732,-0.02560409878418822,0.010983646490536656,294,160,-0.027695350348949432,-0.03748125955462456,-0.008937438018620014,100
2022-04-28T00:00:00.000Z,-0.028207460418343544,-0.013882668688893318,-0.021427242620500612,0.003136751591249698,294,160,-0.02153000421822071,-0.025293586775660515,-0.01708633080124855,100
2022-05-03T00:00:00.000Z,-0.09938114136457443,0.10573546588420868,0.02373742749706022,0.036591841191823564,294,160,0.028165163472294807,-0.01860465109348297,0.06687500327825546,100
2022-05-08T00:00:00.000Z,0.356311559677124,0.5521196722984314,0.43438784844839756,0.05184901065210899,294,160,0.42195215821266174,0.3728106617927551,0.508348822593689,17.910447761194035
2022-05-13T00:00:00.000Z,0.1907641589641571,0.888629138469696,0.7036107603960963,0.14580411412115035,294,160,0.7281092405319214,0.5249559879302979,0.8735353350639343,0
2022-05-18T00:00:00.000Z,-0.0162790697067976,0.1070205494761467,0.015620824414367932,0.029746802848129184,294,160,0.005704506766051054,-0.009727626107633114,0.07026205956935883,100
2022-05-23T00:00:00.000Z,0.1494184285402298,0.8739367723464966,0.6901167069575678,0.1447062674251459,294,160,0.7013930678367615,0.5174210071563721,0.8605569005012512,0
2022-05-28T00:00:00.000Z,0.13760118186473846,0.8091942667961121,0.6233160255560237,0.13748428001904214,294,160,0.6322344541549683,0.4653465449810028,0.7836812138557434,0
2022-06-02T00:00:00.000Z,-0.07080766558647156,0.1990935504436493,0.04347837691581045,0.06202951649512602,294,160,0.03663366287946701,-0.038475632667541504,0.13725490868091583,100
2022-06-07T00:00:00.000Z,-0.06005788594484329,-0.0029761905316263437,-0.03157726465550653,0.010072167808768753,294,160,-0.03191080316901207,-0.04246201738715172,-0.018113207072019577,100
2022-06-12T00:00:00.000Z,-0.012121211737394333,0.010957598686218262,-0.0019650547365560687,0.005468722861620258,294,160,-0.002808988792821765,-0.008470353670418262,0.006109979469329119,100
2022-06-17T00:00:00.000Z,0.0004253509105183184,0.045404206961393356,0.01779869034818597,0.009632180207136442,294,160,0.015599342994391918,0.006814309861510992,0.031216362491250038,100
2022-06-22T00:00:00.000Z,0.12895701825618744,0.41515836119651794,0.25051664672235946,0.06457084570393685,294,160,0.24687877297401428,0.1759687215089798,0.33938100934028625,73.13432835820895
2022-06-27T00:00:00.000Z,0.038749150931835175,0.09689487516880035,0.06040367495212983,0.008906697399986948,294,160,0.059958647936582565,0.050379570573568344,0.06979958713054657,100
2022-07-02T00:00:00.000Z,0.016690241172909737,0.06296546757221222,0.0331108820443945,0.009620993633554472,294,160,0.03075103461742401,0.02389078587293625,0.04804612323641777,100
2022-07-07T00:00:00.000Z,-0.03580080717802048,-0.00331282545812428,-0.015489930973332641,0.007833053944783565,294,160,-0.01480111014097929,-0.026465028524398804,-0.005265677347779274,100
2022-07-12T00:00:00.000Z,-0.023426061496138573,-0.006998158525675535,-0.01293086743941392,0.003053007476815026,294,160,-0.012592592276632786,-0.016489556059241295,-0.009394964203238487,100
2022-07-17T00:00:00.000Z,-0.0527411513030529,-0.04091539606451988,-0.046868706844858284,0.0021725893307579015,294,160,-0.04699378088116646,-0.04955264925956726,-0.044046800583601,100
2022-07-22T00:00:00.000Z,-0.03655107691884041,-0.008329680189490318,-0.022750048279595474,0.005586494160424159,294,160,-0.023152271285653114,-0.02946593053638935,-0.015313224866986275,100
2022-07-27T00:00:00.000Z,-0.033580463379621506,-0.01673450879752636,-0.023418563320787986,0.0031608951565425146,294,160,-0.023339318111538887,-0.027591973543167114,-0.01948627084493637,100
2022-08-01T00:00:00.000Z,-0.04637681320309639,-0.024084778502583504,-0.033324319758077155,0.004646995715118832,294,160,-0.03254006803035736,-0.03934741020202637,-0.027843322604894638,100
2022-08-06T00:00:00.000Z,-0.022187622264027596,-0.009324878454208374,-0.01699488621844507,0.002333962964920957,294,160,-0.0171606857329607,-0.01983663998544216,-0.014032496139407158,100
2022-08-11T00:00:00.000Z,-0.0367346927523613,-0.023728813976049423,-0.030285749556635745,0.002251748724337861,294,160,-0.03027789294719696,-0.033068228513002396,-0.027253668755292892,100
2022-08-16T00:00:00.000Z,0.08005822449922562,0.35174286365509033,0.20825865280939573,0.0629336597519886,294,160,0.2020658552646637,0.12594079971313477,0.2898474633693695,100
2022-08-21T00:00:00.000Z,0.29336869716644287,0.7648515105247498,0.5190928084636801,0.08729460586803235,294,160,0.5123711228370667,0.4158986210823059,0.6337319016456604,0
2022-08-26T00:00:00.000Z,-0.04779411852359772,-0.03854239732027054,-0.044152509226505425,0.0017880127849807625,294,160,-0.04413893073797226,-0.046404533088207245,-0.04174099117517471,100
2022-08-31T00:00:00.000Z,-0.03623747080564499,-0.001781261176802218,-0.01943520841939347,0.006356136146559153,294,160,-0.01876302994787693,-0.027208348736166954,-0.012435991317033768,100
2022-09-05T00:00:00.000Z,0.07956600189208984,0.16546018421649933,0.10712055917551266,0.016007348633982843,294,160,0.10341766476631165,0.09294012188911438,0.12516704201698303,100
2022-09-10T00:00:00.000Z,0.06698187440633774,0.1463996171951294,0.1017425927097228,0.017716812927856165,294,160,0.09957924485206604,0.07911908626556396,0.12694667279720306,100
2022-09-15T00:00:00.000Z,-0.011243611574172974,0.05124223604798317,0.022517869282868325,0.010435071620214903,294,160,0.02355460450053215,0.008917197585105896,0.03427031263709068,100
2022-09-20T00:00:00.000Z,0.1316758692264557,0.7852349281311035,0.5590318918450554,0.1182529844100022,294,160,0.5589962601661682,0.4237288236618042,0.7153676152229309,32.83582089552239
2022-09-25T00:00:00.000Z,-0.11822660267353058,0.3204081654548645,0.05678781619927073,0.07759759896951747,294,160,0.0347517728805542,-0.005083514843136072,0.1497931033372879,100
2022-09-30T00:00:00.000Z,-0.005519317463040352,0.026096612215042114,0.01085840166396976,0.00652501879104287,294,160,0.011201629415154457,0.001899335184134543,0.01943114586174488,100
2022-10-05T00:00:00.000Z,0.16774573922157288,0.8438239693641663,0.6044736550147853,0.13708178380507788,294,160,0.6091954112052917,0.4447096288204193,0.8042029738426208,0
2022-10-10T00:00:00.000Z,0.04475366696715355,0.6793388724327087,0.23939927133606437,0.1864441971457341,294,160,0.14630748331546783,0.06782735139131546,0.5674179792404175,100
2022-10-15T00:00:00.000Z,0.2740141451358795,0.444701224565506,0.3495426142393654,0.03724067927402598,294,160,0.3462831676006317,0.3058103919029236,0.39670222997665405,91.04477611940298
2022-10-20T00:00:00.000Z,-0.006704486906528473,0.046467218548059464,0.010783572569176718,0.010584249543076305,294,160,0.007934175431728363,0.0005120327696204185,0.028183715417981148,100
2022-10-25T00:00:00.000Z,0.15778791904449463,0.861417293548584,0.6350007337420736,0.1477380644280137,294,160,0.633243978023529,0.45945945382118225,0.8264765739440918,0
2022-10-30T00:00:00.000Z,0.2102031111717224,0.6541990041732788,0.49855854595775034,0.0925311107391603,294,160,0.5038570761680603,0.39457568526268005,0.6311551928520203,0
2022-11-04T00:00:00.000Z,0.11702127754688263,0.7215511798858643,0.4467429176195344,0.14891648548345462,294,160,0.46859902143478394,0.23789474368095398,0.6462196707725525,0
2022-11-14T00:00:00.000Z,0.1338345855474472,0.2541879117488861,0.18699300889648615,0.028398393808579128,294,160,0.17908938229084015,0.1549048274755478,0.2323966920375824,100
2022-11-19T00:00:00.000Z,0.107597716152668,0.2005312144756317,0.15432272629061738,0.025227580447363257,294,160,0.15623506903648376,0.11999999731779099,0.18652161955833435,100
2022-11-24T00:00:00.000Z,0.03205381706357002,0.3193787932395935,0.13570862491406613,0.04963440654919649,294,160,0.13816368579864502,0.0833333358168602,0.17956379055976868,100
2022-11-29T00:00:00.000Z,0.17977528274059296,0.7281420826911926,0.4560317360420725,0.14584280012672504,294,160,0.4823348820209503,0.2517564296722412,0.6464188694953918,76.11940298507463
